environment,replication,RAC_HRP,HRP_static,HRP_periodic_3,EW,ERC
B_xsec_shuffle,73,-0.21961149308661582,-0.19759536227654775,-0.20458301569951093,-0.22406826011277553,-0.203857747870416
B_xsec_shuffle,74,-0.09757577191750318,-0.09542660508298657,-0.11799465520988917,-0.09511325268436492,-0.10062315222421858
B_xsec_shuffle,75,-0.20280899504818065,-0.20133116996530356,-0.20879327946020843,-0.19678533533020703,-0.19862619932978676
B_xsec_shuffle,76,-0.26837271649280603,-0.3114608214064821,-0.27599574700933904,-0.28431800782981564,-0.2757819707165226
B_xsec_shuffle,77,-0.2784251131078696,-0.2598380716366834,-0.2637053456323296,-0.28075366721313916,-0.2818963767947855
B_xsec_shuffle,78,-0.19744749275035092,-0.20469804742719627,-0.21120468017550695,-0.1983092727204151,-0.20129831478867852
B_xsec_shuffle,79,-0.07794591474437822,-0.0729427824225575,-0.07055181268925684,-0.06356210990600208,-0.06908735867776325
B_xsec_shuffle,80,-0.07607503479791322,-0.07444320890000655,-0.06811087798974448,-0.0860485777119402,-0.08845514749447381
B_xsec_shuffle,81,-0.2067340457056566,-0.19533065269041458,-0.1962346164895509,-0.19589820172198819,-0.18988407208267322
B_xsec_shuffle,82,-0.13555926238410104,-0.16021853305324837,-0.16779100649477002,-0.16459706616003453,-0.15843566362471548
B_xsec_shuffle,83,-0.2467743825505094,-0.23326737258775984,-0.2305923492346924,-0.21670780546765905,-0.22263827381267737
B_xsec_shuffle,84,-0.15258878766563316,-0.15843490677130428,-0.15999420869667066,-0.15554998732585798,-0.1564566060160867
B_xsec_shuffle,85,-0.20050030970593383,-0.21186412347440883,-0.20398659309664072,-0.20924073574859003,-0.2016776897357889
B_xsec_shuffle,86,-0.2355394623982372,-0.21246557645571632,-0.2301501204539661,-0.2532963785039212,-0.2394433691198079
B_xsec_shuffle,87,-0.19549445389170397,-0.1953503061052534,-0.19158084926813768,-0.2060821985821119,-0.20548548506008393
B_xsec_shuffle,88,-0.26796552658026773,-0.26498025922815954,-0.2628378809584548,-0.2460589725783834,-0.2609660564349297
B_xsec_shuffle,89,-0.11611449871578804,-0.1351314039198891,-0.12445283011327066,-0.15428059584080187,-0.13407630643642074
B_xsec_shuffle,90,-0.16961780420555167,-0.14149114883348715,-0.17571571116887608,-0.15506694254941367,-0.16940086757950568
B_xsec_shuffle,91,-0.06665551053920866,-0.031133941947998872,-0.060487315221779435,-0.0509381888098657,-0.057273889591595
B_xsec_shuffle,92,-0.2422138102717965,-0.2258148485067923,-0.24683643839653036,-0.20807348113316254,-0.2292974352924752
B_xsec_shuffle,93,-0.19838449358296906,-0.15671605038204084,-0.1968023715178646,-0.17821416009384566,-0.1786239424059133
B_xsec_shuffle,94,-0.27321824196793,-0.272792142371282,-0.270983550600502,-0.2807111544600555,-0.28353196824767934
B_xsec_shuffle,95,-0.12125179788398474,-0.1293678095741639,-0.1498534600435451,-0.15157392008638576,-0.14441347455113326
B_xsec_shuffle,96,-0.2196610718033441,-0.22501300311576372,-0.2266184380380106,-0.24147522819859785,-0.23826567835135068
B_xsec_shuffle,97,-0.11071709091253801,-0.1379813851804767,-0.13114415481693475,-0.1489747685590854,-0.13267113202101327
B_xsec_shuffle,98,-0.19672453030048004,-0.20242416744825661,-0.21957055798222433,-0.21647538278638703,-0.2151133321370979
B_xsec_shuffle,99,-0.17432581730600413,-0.17275195964962378,-0.1634110639704578,-0.1845757410959614,-0.1772564250213774
B_xsec_shuffle,100,0.010505722261911182,0.026793458358434184,0.012963324774885078,-0.026898046730338066,-0.014795791925176634
B_xsec_shuffle,101,-0.17234759661364296,-0.15945207910405187,-0.1614772812040051,-0.12861425035743707,-0.152106659665081
B_xsec_shuffle,102,-0.17496473459257744,-0.15907723224873396,-0.16718886515108328,-0.17224043843956766,-0.17753309632848888
B_xsec_shuffle,103,-0.24123703216069314,-0.24579226460108292,-0.23930836336701652,-0.241801155479954,-0.2398239111201583
B_xsec_shuffle,104,-0.10924840098385312,-0.13249214296298206,-0.118390255617354,-0.12641288789651392,-0.12139798908911381
B_xsec_shuffle,105,-0.15218936744714767,-0.13934298504636636,-0.15585428446827007,-0.13063400618496138,-0.1480678864737048
B_xsec_shuffle,106,-0.25768614853733246,-0.2872125706849824,-0.2709316110148511,-0.2725356078361941,-0.2671109766071375
B_xsec_shuffle,107,-0.29073102127530426,-0.2655153056968478,-0.2809934983445674,-0.274781545376455,-0.2781940257907923
B_xsec_shuffle,108,-0.14224604557845966,-0.1388539925097478,-0.1496436530703372,-0.14666949752758976,-0.14176724462711304
B_xsec_shuffle,109,-0.06102981276979291,-0.05904608862012533,-0.05199426648554295,-0.05877807817853202,-0.06605438065614722
B_xsec_shuffle,110,0.07545258054627657,0.024955421435845466,0.07023399235202378,0.02067568432258276,0.05131506438220743
B_xsec_shuffle,111,-0.25033581128517524,-0.24958826937141526,-0.24335248908024232,-0.24331974877865598,-0.24283346197872077
B_xsec_shuffle,112,-0.07859498544405762,-0.08887213937008799,-0.08546944682647455,-0.09221596857342632,-0.09649312007529047
B_xsec_shuffle,113,-0.13950942674241487,-0.1460744744591568,-0.11727198162274628,-0.17321063173870951,-0.15329569200120918
B_xsec_shuffle,114,-0.11167092047874584,-0.10287627718416202,-0.1079548054680811,-0.11204284575058528,-0.11556139118031146
B_xsec_shuffle,115,-0.1977151988199086,-0.2080741543699048,-0.1993178192450656,-0.18923054745775006,-0.19140530649454268
B_xsec_shuffle,116,-0.08025134552259056,-0.09348054326860095,-0.10960622893360482,-0.11061772660342856,-0.11581854643594591
B_xsec_shuffle,117,-0.12998005191008047,-0.12627353958992388,-0.11042619277401493,-0.11627460676034855,-0.12127007154514287
B_xsec_shuffle,118,-0.10988001804188546,-0.09124947447908353,-0.10596298433496878,-0.12256436865088535,-0.12420340902596896
B_xsec_shuffle,119,-0.267010929261796,-0.2498599062301165,-0.2775832295080888,-0.2350962671189392,-0.25156830337206176
B_xsec_shuffle,120,-0.17635393833400723,-0.17094847443631292,-0.17328498895519645,-0.1803964385343678,-0.17449946657370455
B_xsec_shuffle,121,-0.21749886794424414,-0.2143016774318919,-0.21347412121448886,-0.206720104226474,-0.2050290116389873
B_xsec_shuffle,122,-0.21071159948807353,-0.1739314352060139,-0.21102907888381892,-0.15418162494009147,-0.17189516413784672
B_xsec_shuffle,123,-0.1219075722853315,-0.12557956985250512,-0.13686756095030622,-0.1403393058345403,-0.13562034388591857
B_xsec_shuffle,124,-0.2263555271526379,-0.23413046453341285,-0.23794820758545826,-0.22787382391368227,-0.2287807243272621
B_xsec_shuffle,125,-0.204507218007793,-0.23231052470006955,-0.21334581308583694,-0.21614935676959568,-0.21475501244385334
B_xsec_shuffle,126,-0.1083676843062208,-0.09897531395788448,-0.11365408908444714,-0.13594920851897282,-0.12588412197316168
B_xsec_shuffle,127,-0.1880084176428569,-0.2114929831135163,-0.20129973658269135,-0.20451953315730262,-0.1998392693485651
B_xsec_shuffle,128,-0.2458626103192257,-0.2511804370472083,-0.2346677731246397,-0.22772463616196403,-0.2323741527720783
B_xsec_shuffle,129,-0.16560059357179438,-0.15004180876326195,-0.1917898879441782,-0.1327037509007691,-0.14514510353439883
B_xsec_shuffle,130,-0.16612922296576266,-0.17333386808177967,-0.16985962207120195,-0.1563134537793014,-0.15186068410268752
B_xsec_shuffle,131,-0.13863536517445196,-0.12590870200006846,-0.12895357740551242,-0.1450913794909959,-0.13196333814000963
B_xsec_shuffle,132,-0.15639473478979818,-0.1685392002372072,-0.16358824271150577,-0.18625126500779118,-0.17675066823388697
B_xsec_shuffle,133,-0.0034121335998879873,-0.008286446475037231,0.01814255287923074,0.011625680172387975,0.005500885133289963
B_xsec_shuffle,134,-0.16851016132236823,-0.18174551722597304,-0.1537764204515926,-0.1756259195791339,-0.17365551777642182
B_xsec_shuffle,135,-0.15935224361604405,-0.17115044378239339,-0.17477074681627103,-0.16047065650921294,-0.16045015398888746
B_xsec_shuffle,136,-0.18090355652903173,-0.20133965074763044,-0.19206658734414822,-0.19886415979774902,-0.19795948840764452
B_xsec_shuffle,137,-0.25453150618270803,-0.21855958314812612,-0.2366323750253042,-0.2249992469508234,-0.23519694550480472
B_xsec_shuffle,138,-0.038694536766930444,-0.01946400457591174,-0.046154379302179444,-0.028855835033564793,-0.029288422503834136
B_xsec_shuffle,139,-0.27217230917633045,-0.2742919272960098,-0.2586603925980262,-0.25830320342075364,-0.2623652717375366
B_xsec_shuffle,140,-0.08290123880511485,-0.06925373451927518,-0.07427323030885515,-0.10035172150580277,-0.10124558870960958
B_xsec_shuffle,141,-0.23047904909933864,-0.2334696592100768,-0.22467946414762477,-0.23022713153182559,-0.236398630180233
B_xsec_shuffle,142,-0.18796470792230696,-0.206033687143149,-0.19324658278926607,-0.21812225888423784,-0.20166352263986717
B_xsec_shuffle,143,-0.00010955608855591569,0.0026018971540396237,-0.000648910707622168,-0.01930626506846697,-0.004820629771398011
B_xsec_shuffle,144,-0.18992042679416335,-0.21815152862521237,-0.18612575334722392,-0.19030848591306118,-0.18630773480361484
B_xsec_shuffle,145,-0.1852050690593778,-0.19724301775554345,-0.17494994343767065,-0.17974309174610062,-0.18243504704049857
B_xsec_shuffle,146,-0.14100215414666703,-0.1340513492309531,-0.16019536353285724,-0.14782967887709583,-0.14218251961220552
B_xsec_shuffle,147,-0.14015511228859437,-0.11560442355695162,-0.1251573828526335,-0.13718410066356684,-0.13037891661888185
B_xsec_shuffle,148,-0.18883232707875192,-0.2111195847567222,-0.18614160505574118,-0.18344835534351348,-0.18860262388187726
B_xsec_shuffle,149,-0.11537218083109413,-0.12684304554674947,-0.13176980703641003,-0.140592405813754,-0.12448755166590537
C_trigger_timing,0,0.5227800867890858,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,1,0.5216381900768015,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,2,0.5254448077942067,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,3,0.5349040197066053,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,4,0.5295534848695455,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,5,0.5198890811742056,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,6,0.5010867513807701,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,7,0.5184070007406183,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,8,0.5051300671289336,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,9,0.526139515509783,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,10,0.5269207184292891,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,11,0.53117641384251,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,12,0.5332530074073684,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,13,0.532692762993678,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,14,0.5200938410784284,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,15,0.509768272649787,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,16,0.5350959314963057,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,17,0.5167165596160241,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,18,0.5197622072321444,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,19,0.5028404137629442,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,20,0.519239652217168,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,21,0.52796011686079,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,22,0.5083290659603826,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,23,0.5141997651119682,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,24,0.5217362280400942,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,25,0.5304784418516312,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,26,0.523620386043352,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,27,0.5177123274566197,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,28,0.5135888419061473,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,29,0.5244219515373273,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,30,0.5196842042700591,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,31,0.5170457163919978,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,32,0.5147811395170588,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,33,0.5190876876170862,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,34,0.5326283536310479,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,35,0.5173106576274848,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,36,0.5222754032932008,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,37,0.5273487245534596,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,38,0.5261435961449734,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,39,0.5217746002738617,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,40,0.5132430605195306,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,41,0.5235989110185458,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,42,0.5337330013468509,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,43,0.5278237657189953,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,44,0.522687500548724,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,45,0.5288996104336555,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,46,0.5085749277035236,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,47,0.5238414684551261,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,48,0.5237416129077807,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,49,0.5402200735227287,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,50,0.5283350223335943,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,51,0.5176856162526404,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,52,0.5297690792310564,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,53,0.52987262462949,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,54,0.5154777424824672,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,55,0.5141113679652493,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,56,0.5130818859187355,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,57,0.5187382537374735,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,58,0.5292250189333011,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,59,0.5118151999447532,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,60,0.5160726530297393,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,61,0.52264969343459,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,62,0.5119587145593192,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,63,0.5202834706864548,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,64,0.5319215708064741,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,65,0.5209456182008702,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,66,0.5244336070677384,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,67,0.5200035750141638,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,68,0.513265386012736,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,69,0.5217168260398037,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,70,0.5190162761483362,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,71,0.5291059916886455,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,72,0.5235063183234341,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,73,0.5118151999447532,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,74,0.522293538383732,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,75,0.5211877361094083,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,76,0.5241025757860048,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,77,0.538954994703068,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,78,0.5262422490085082,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,79,0.5149224272340511,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,80,0.5271940698408156,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,81,0.5259274817844194,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,82,0.5128813566325647,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,83,0.5188257009461651,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,84,0.5265008954178125,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,85,0.5231418811439119,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,86,0.514866515989448,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,87,0.5215628097205732,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,88,0.5349040197066053,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,89,0.5100699111718159,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,90,0.5273915794820769,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,91,0.5063255813122894,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,92,0.5303959524121663,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,93,0.5231222588262828,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,94,0.5138014442041497,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,95,0.5149224272340511,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,96,0.5332520006496234,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,97,0.5206833228159252,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,98,0.5078406747986882,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,99,0.5174507029888331,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,100,0.5209574980482127,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,101,0.5201081851237843,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,102,0.5095111338977409,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,103,0.5164597001145866,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,104,0.5257747987593465,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,105,0.5222601099866688,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,106,0.5097560332366513,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,107,0.5215012039565482,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,108,0.5365049645281705,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,109,0.5169802866455793,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,110,0.5205862276258575,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,111,0.5349040197066053,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,112,0.538307462523879,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,113,0.5231796391117388,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,114,0.5278237657189953,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,115,0.5314509163885013,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,116,0.5318431175236343,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,117,0.5303074097376379,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,118,0.522849703577181,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,119,0.5075439352500477,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,120,0.5235910877413347,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,121,0.5238630646294167,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,122,0.5283254376140996,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,123,0.5296597280246641,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,124,0.5190945638758839,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,125,0.5204833176886722,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,126,0.520700024723954,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,127,0.529910388129513,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,128,0.5067459702400746,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,129,0.5258139520936814,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,130,0.5064346407273352,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,131,0.5171911588080002,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,132,0.5213996109094323,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,133,0.517685620020957,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,134,0.5211802996109893,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,135,0.5314294270778708,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,136,0.5035407841206986,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,137,0.5154098458169372,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,138,0.5243609711207032,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,139,0.5135282809317125,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,140,0.5281692650172755,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,141,0.5063088739473014,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,142,0.5222634149956691,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,143,0.5202627926927967,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,144,0.5241903609415568,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,145,0.5227044967996898,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,146,0.526170417719704,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,147,0.5195310912233785,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,148,0.5164845609980261,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
C_trigger_timing,149,0.5249840381471542,0.5231250525081347,0.5169174757870563,0.4668495994407849,0.4665966567235281
D_regime_switch_vol,0,-0.3697394277006004,-0.41059790713117017,-0.21214305691242424,-0.0343572873541144,-0.5900476288921801
D_regime_switch_vol,1,-0.10905996871890256,-0.0943459308431563,-0.4414812392017824,-0.20788781040663235,-0.4956079136054239
D_regime_switch_vol,2,-0.7481861305278251,-0.753665140796039,-0.7026318893796146,-0.48597835030793046,-0.5527828946493111
D_regime_switch_vol,3,-0.02139781126985797,-0.07412802877444927,0.16520884335273758,-0.18970589590979312,-0.3798903058558588
D_regime_switch_vol,4,-0.3565831081740642,-0.806366612232388,0.04365364231433467,-0.5744939841960659,-0.7099439795368713
D_regime_switch_vol,5,-0.5374527482363649,-0.6539395783884339,-0.7584228284906511,-0.5788046076339465,-0.596994393107836
D_regime_switch_vol,6,-0.658480523685054,-0.6289591983848836,-0.535549678006737,-0.5291526290660092,-0.4505050563182765
D_regime_switch_vol,7,-1.2667167494023255,-1.428581928772393,-1.5949358264328415,-0.9157924674957072,-1.4369611410248362
D_regime_switch_vol,8,-0.523073703048475,-0.6837147085521784,-0.8727100377206404,-0.9758235540146686,-1.119574542475222
D_regime_switch_vol,9,-0.8625315138698371,-0.7877002599119327,-0.6738930689283263,-0.7256008143555234,-0.819179498481342
D_regime_switch_vol,10,-0.7666684044763923,-0.9337288478400559,-0.746515904928792,-0.86873646331776,-0.9858640576402182
D_regime_switch_vol,11,-0.2832090865335727,-0.6641493865289608,-0.6933878100092653,-0.6854031756383783,-0.7238523316812641
